"Date","K .Madahalli","Singanallur"
2016-06-06,0.23484580218792,0.210691601037979
2016-06-07,0.184368222951889,0.160356387495995
2016-06-08,0.197982177138329,0.166733756661415
2016-06-09,0.270816773176193,0.224545449018478
2016-06-10,0.262795954942703,0.206807479262352
2016-06-11,0.243634447455406,0.180361941456795
2016-06-12,0.222059309482574,0.208470851182938
2016-06-13,0.180568188428879,0.170159369707108
2016-06-14,0.184958323836327,0.158523827791214
2016-06-15,0.185761675238609,0.119822189211845
2016-06-16,0.184335917234421,0.1216039955616
2016-06-17,0.190154179930687,0.128074258565903
2016-06-18,0.272806495428085,0.212704509496689
2016-06-19,0.259775727987289,0.185296520590782
2016-06-20,0.235919043421745,0.153945103287697
2016-06-21,0.251426458358765,0.141830638051033
2016-06-22,0.241439163684845,0.15594182908535
2016-06-23,0.298908203840256,0.268145442008972
2016-06-24,0.256726503372192,0.209494084119797
2016-06-25,0.247722968459129,0.190909311175346
2016-06-26,0.260427206754684,0.227659806609154
2016-06-27,0.250669091939926,0.218635901808739
2016-06-28,0.2808877825737,0.227183401584625
2016-06-29,0.328069120645523,0.2607361972332
2016-06-30,0.322867423295975,0.266380697488785
2016-07-01,0.311988145112991,0.253394395112991
2016-07-02,0.279664129018784,0.227669641375542
2016-07-03,0.279121160507202,0.201215595006943
2016-07-04,0.258705317974091,0.172031715512276
2016-07-05,0.274445623159409,0.182386964559555
2016-07-06,0.264076679944992,0.16717591881752
2016-07-07,0.312743455171585,0.181892529129982
2016-07-08,0.298216730356216,0.215381383895874
2016-07-09,0.282243490219116,0.201863914728165
2016-07-10,0.294364988803864,0.189597576856613
2016-07-11,0.282859534025192,0.18940357863903
2016-07-12,0.259937316179276,0.160382628440857
2016-07-13,0.25794130563736,0.163059860467911
2016-07-14,0.237684696912766,0.140586525201797
2016-07-15,0.235593542456627,0.128041550517082
2016-07-16,0.293585270643234,0.212758958339691
2016-07-17,0.290188759565353,0.22445148229599
2016-07-18,0.298733919858932,0.218043655157089
2016-07-19,0.303195983171463,0.235743328928947
2016-07-20,0.276916414499283,0.200556889176369
2016-07-21,0.337517291307449,0.255571603775024
2016-07-22,0.320623904466629,0.231403216719627
2016-07-23,0.290926724672318,0.216160297393799
2016-07-24,0.289129465818405,0.201094657182693
2016-07-25,0.28996554017067,0.157085731625557
2016-07-26,0.352072089910507,0.290706366300583
2016-07-27,0.358813792467117,0.254593223333359
2016-07-28,0.357621729373932,0.271438926458359
2016-07-29,0.37038317322731,0.317403942346573
2016-07-30,0.366751581430435,0.286383837461472
2016-07-31,0.363210648298264,0.288752675056458
2016-08-01,0.342202693223953,0.249821960926056
2016-08-02,0.331788271665573,0.234406739473343
2016-08-03,0.332559853792191,0.225940734148026
2016-08-04,0.327640324831009,0.223131880164146
2016-08-05,0.298652857542038,0.148599877953529
2016-08-06,0.319040328264236,0.181390851736069
2016-08-07,0.306418895721436,0.10234210640192
2016-08-08,0.284503877162933,0.118943080306053
2016-08-09,0.294392973184586,0.14230053126812
2016-08-10,0.292630761861801,0.115647479891777
2016-08-11,0.29243528842926,0.136375918984413
2016-08-12,0.290513664484024,0.152354687452316
2016-08-13,0.323744505643845,0.125443965196609
2016-08-14,0.314443379640579,0.154885068535805
2016-08-15,0.287478506565094,0.112340800464153
2016-08-16,0.251542627811432,0.143377989530563
2016-08-17,0.267460703849792,0.154759168624878
2016-08-18,0.320400923490524,0.154679730534554
2016-08-19,0.29478856921196,0.164329588413239
2016-08-20,0.283196479082108,0.164063885807991
2016-08-21,0.249263912439346,0.105860143899918
2016-08-22,0.266005605459213,0.122687064111233
2016-08-23,0.248803049325943,0.0975722819566727
2016-08-24,0.248656183481216,0.111304514110088
2016-08-25,0.274091243743896,0.141586259007454
2016-08-26,0.258021742105484,0.0988306477665901
2016-08-27,0.33267542719841,0.26220890879631
2016-08-28,0.317073494195938,0.230547517538071
2016-08-29,0.281037628650665,0.182969495654106
2016-08-30,0.315119087696075,0.234768778085709
2016-08-31,0.331593602895737,0.281214386224747
2016-09-01,0.329729110002518,0.25011795759201
2016-09-02,0.320934027433395,0.226990908384323
2016-09-03,0.291081011295319,0.199274554848671
2016-09-04,0.291964918375015,0.194647923111916
2016-09-05,0.290914475917816,0.196195811033249
2016-09-06,0.270585060119629,0.161566600203514
2016-09-07,0.271115213632584,0.166277959942818
2016-09-08,0.23202733695507,0.120013982057571
2016-09-09,0.209830686450005,0.129431888461113
2016-09-10,0.249362587928772,0.137073531746864
2016-09-11,0.247205600142479,0.120287656784058
2016-09-12,0.255488872528076,0.13430480659008
2016-09-13,0.258337587118149,0.144714966416359
2016-09-14,0.260500520467758,0.190332308411598
2016-09-15,0.282514601945877,0.196200087666512
2016-09-16,0.247614413499832,0.149387657642365
2016-09-17,0.226220339536667,0.154728278517723
2016-09-18,0.236229479312897,0.154604658484459
2016-09-19,0.216604053974152,0.124259792268276
2016-09-20,0.223863065242767,0.12929005920887
2016-09-21,0.230161070823669,0.136237293481827
2016-09-22,0.224325880408287,0.103170350193977
2016-09-23,0.225659176707268,0.114774987101555
2016-09-24,0.208443090319633,0.0709592178463936
2016-09-25,0.194905325770378,0.0881062671542168
2016-09-26,0.201784580945969,0.101585820317268
2016-09-27,0.214429423213005,0.133483469486237
2016-09-28,0.236156448721886,0.145219758152962
2016-09-29,0.240644261240959,0.170789211988449
2016-09-30,0.234369695186615,0.154447615146637
2016-10-01,0.214497312903404,0.146204873919487
2016-10-02,0.184350088238716,0.0865479484200478
2016-10-03,0.179421558976173,0.0887050703167915
2016-10-04,0.188653364777565,0.10360074788332
2016-10-05,0.182940155267715,0.0896417275071144
2016-10-06,0.183249086141586,0.0955593138933182
2016-10-07,0.179870530962944,0.103188969194889
2016-10-08,0.169012472033501,0.0689179971814156
2016-10-09,0.170931309461594,0.0777856484055519
2016-10-10,0.157501474022865,0.0579545609652996
2016-10-11,0.144165202975273,0.0721198990941048
2016-10-12,0.150215074419975,0.0937523916363716
2016-10-13,0.240017801523209,0.302392870187759
2016-10-14,0.252450793981552,0.220403492450714
2016-10-15,0.230607122182846,0.18973670899868
2016-10-16,0.216612190008163,0.199524015188217
2016-10-17,0.200336962938309,0.174321666359901
2016-10-18,0.178540736436844,0.152907177805901
2016-10-19,0.16429890692234,0.136466860771179
2016-10-20,0.165241494774818,0.131305709481239
2016-10-21,0.16896478831768,0.0867434293031693
2016-10-22,0.171808674931526,0.0980388447642326
2016-10-23,0.171348169445992,0.101819790899754
2016-10-24,0.167998984456062,0.0779338926076889
2016-10-25,0.166792780160904,0.0888272747397423
2016-10-26,0.166962757706642,0.0779198780655861
2016-10-27,0.146667584776878,0.0789210647344589
2016-10-28,0.148534342646599,0.0864853784441948
2016-10-29,0.147839650511742,0.0732406228780746
2016-10-30,0.150822788476944,0.0814802274107933
2016-10-31,0.229075893759727,0.135117441415787
2016-11-01,0.220047861337662,0.120589002966881
2016-11-02,0.198430106043816,0.125196069478989
2016-11-03,0.236001551151276,0.177521303296089
2016-11-04,0.225203305482864,0.142808049917221
2016-11-05,0.201990440487862,0.13590843975544
2016-11-06,0.190682798624039,0.102083615958691
2016-11-07,0.181833401322365,0.104696504771709
2016-11-08,0.169571071863174,0.10644793510437
2016-11-09,0.167185470461845,0.0717117264866829
2016-11-10,0.162838503718376,0.0822587236762047
2016-11-11,0.152592286467552,0.0752920359373093
2016-11-12,0.140635222196579,0.0761220678687096
2016-11-13,0.143234938383102,0.0850975662469864
2016-11-14,0.152714654803276,0.0773058384656906
2016-11-15,0.175750687718391,0.0861277207732201
2016-11-16,0.168478935956955,0.0921091958880424
2016-11-17,0.155565783381462,0.0835848972201347
2016-11-18,0.156597793102264,0.0901147946715355
2016-11-19,0.147802844643593,0.0887513980269432
2016-11-20,0.138246089220047,0.0886471942067146
2016-11-21,0.14628241956234,0.0927791222929955
2016-11-22,0.132175698876381,0.0774128288030624
2016-11-23,0.130520448088646,0.0795828774571419
2016-11-24,0.127764865756035,0.0813423171639442
2016-11-25,0.135089740157127,0.0862652510404587
2016-11-26,0.126665964722633,0.0855696946382523
2016-11-27,0.130228072404861,0.0899027362465858
2016-11-28,0.145898371934891,0.0969264879822731
2016-11-29,0.13676917552948,0.096213772892952
2016-11-30,0.181181266903877,0.115628480911255
2016-12-01,0.16535310447216,0.116907380521297
2016-12-02,0.191531509160995,0.168157368898392
2016-12-03,0.208072021603584,0.191324204206467
2016-12-04,0.193918004631996,0.166233107447624
2016-12-05,0.178597122430801,0.162259176373482
2016-12-06,0.199320286512375,0.141179963946342
2016-12-07,0.174585074186325,0.130032747983932
2016-12-08,0.176318541169167,0.110235452651978
2016-12-09,0.169137433171272,0.10984979569912
2016-12-10,0.158199176192284,0.10491469502449
2016-12-11,0.165214017033577,0.109776400029659
2016-12-12,0.153951913118362,0.107725471258163
2016-12-13,0.256274044513702,0.291782379150391
2016-12-14,0.231818363070488,0.232954531908035
2016-12-15,0.209782928228378,0.193607226014137
2016-12-16,0.223688125610352,0.215712279081345
2016-12-17,0.192119225859642,0.183824226260185
2016-12-18,0.178592249751091,0.165193989872932
2016-12-19,0.175342530012131,0.177714750170708
2016-12-20,0.163018226623535,0.158521920442581
2016-12-21,0.15943755209446,0.147061750292778
2016-12-22,0.158631458878517,0.143281102180481
2016-12-23,0.152533635497093,0.133288249373436
2016-12-24,0.159602895379066,0.117737978696823
2016-12-25,0.152089014649391,0.114711627364159
2016-12-26,0.146151438355446,0.114300534129143
2016-12-27,0.153569847345352,0.107397519052029
2016-12-28,0.143699377775192,0.108114510774612
2016-12-29,0.142957150936127,0.11283166706562
2016-12-30,0.149098068475723,0.117228418588638
2016-12-31,0.142961367964745,0.115066342055798
2017-01-01,0.14827436208725,0.101791903376579
2017-01-02,0.1448585242033,0.10411124676466
2017-01-03,0.141573071479797,0.107624314725399
2017-01-04,0.142444789409637,0.109965652227402
2017-01-05,0.138516500592232,0.110700517892838
2017-01-06,0.137327626347542,0.105251088738441
2017-01-07,0.141072377562523,0.0951794609427452
2017-01-08,0.136046841740608,0.0990784913301468
2017-01-09,0.137510895729065,0.0979725569486618
2017-01-10,0.135711759328842,0.100078143179417
2017-01-11,0.132957771420479,0.102652795612812
2017-01-12,0.144755735993385,0.0912674590945244
2017-01-13,0.13860796391964,0.0967087298631668
2017-01-14,0.137495920062065,0.0939844027161598
2017-01-15,0.14641310274601,0.103702269494534
2017-01-16,0.139088228344917,0.108138516545296
2017-01-17,0.141822800040245,0.100382916629314
2017-01-18,0.133593991398811,0.100675828754902
2017-01-19,0.129415303468704,0.0996809080243111
2017-01-20,0.141547724604607,0.0956553146243095
2017-01-21,0.133672282099724,0.0992505997419357
2017-01-22,0.149050399661064,0.129455581307411
2017-01-23,0.154098257422447,0.138199344277382
2017-01-24,0.141591757535934,0.132200643420219
2017-01-25,0.154035642743111,0.113905876874924
2017-01-26,0.158963337540627,0.130220532417297
2017-01-27,0.187268957495689,0.155294880270958
2017-01-28,0.195939570665359,0.162909969687462
2017-01-29,0.17498280107975,0.151056632399559
2017-01-30,0.173507079482079,0.134560853242874
2017-01-31,0.155238285660744,0.106221705675125
2017-02-01,0.1409622579813,0.102881297469139
2017-02-02,0.125266119837761,0.0796250328421593
2017-02-03,0.120001211762428,0.0839756652712822
2017-02-04,0.117766425013542,0.0862128660082817
2017-02-05,0.118226930499077,0.0806457251310349
2017-02-06,0.117097429931164,0.0835107117891312
2017-02-07,0.116326466202736,0.0728582367300987
2017-02-08,0.118520975112915,0.070511668920517
2017-02-09,0.114556178450584,0.0764852166175842
2017-02-10,0.120977908372879,0.0749592706561089
2017-02-11,0.116677403450012,0.0809878185391426
2017-02-12,0.113507173955441,0.0816530957818031
2017-02-13,0.102273635566235,0.0709636583924294
2017-02-14,0.106129661202431,0.0761985257267952
2017-02-15,0.1063531935215,0.0788287743926048
2017-02-16,0.105898469686508,0.0745502188801765
2017-02-17,0.104935340583324,0.0776326805353165
2017-02-18,0.108526788651943,0.0726807862520218
2017-02-19,0.105794966220856,0.074493907392025
2017-02-20,0.105485484004021,0.0785856619477272
2017-02-21,0.114090129733086,0.0793375745415688
2017-02-22,0.111096814274788,0.0818745866417885
2017-02-23,0.104669474065304,0.0712892785668373
2017-02-24,0.0991152450442314,0.0661866739392281
2017-02-25,0.0984233543276787,0.0716718658804893
2017-02-26,0.0982996970415115,0.0663877725601196
2017-02-27,0.099346324801445,0.0709200724959373
2017-02-28,0.100982889533043,0.0751958712935448
2017-03-01,0.0883819088339806,0.062049861997366
2017-03-02,0.0876866951584816,0.0664200484752655
2017-03-03,0.104786410927773,0.0800695493817329
2017-03-04,0.108920067548752,0.0716107860207558
2017-03-05,0.163259223103523,0.0787515789270401
2017-03-06,0.162181243300438,0.0841976180672646
2017-03-07,0.181107833981514,0.0955168157815933
2017-03-08,0.18809249997139,0.185900419950485
2017-03-09,0.178425744175911,0.137267842888832
2017-03-10,0.174403592944145,0.135517433285713
2017-03-11,0.192169219255447,0.113923504948616
2017-03-12,0.168180510401726,0.0880148857831955
2017-03-13,0.14651221036911,0.0907133296132088
2017-03-14,0.152325302362442,0.13860510289669
2017-03-15,0.185604304075241,0.144393399357796
2017-03-16,0.178462475538254,0.146844074130058
2017-03-17,0.143083333969116,0.113860994577408
2017-03-18,0.146758750081062,0.204361408948898
2017-03-19,0.15376690030098,0.173578277230263
2017-03-20,0.130651652812958,0.140304416418076
2017-03-21,0.207800775766373,0.146342739462852
2017-03-22,0.193029806017876,0.124868206679821
2017-03-23,0.162094756960869,0.116311691701412
2017-03-24,0.143259882926941,0.109056398272514
2017-03-25,0.0965747460722923,0.0606897585093975
2017-03-26,0.0976031795144081,0.0649496391415596
2017-03-27,0.0779724940657616,0.0631811395287514
2017-03-28,0.0652550607919693,0.0508615300059319
2017-03-29,0.0762666389346123,0.057678610086441
2017-03-30,0.0679600760340691,0.0561025142669678
2017-03-31,0.0766624733805656,0.0629322975873947
2017-04-01,0.0857421308755875,0.0679174810647964
2017-04-02,0.0656987875699997,0.0472633168101311
2017-04-03,0.0770769044756889,0.0564256384968758
2017-04-04,0.0858204811811447,0.0524879023432732
2017-04-05,0.163039192557335,0.0483011268079281
2017-04-06,0.16261450946331,0.0889452546834946
2017-04-07,0.213649988174438,0.200932890176773
2017-04-08,0.171505838632584,0.147315740585327
2017-04-09,0.147201955318451,0.12418582290411
2017-04-10,0.108291134238243,0.0968858078122139
2017-04-11,0.113818407058716,0.0924910083413124
2017-04-12,0.152603968977928,0.0680419653654099
2017-04-13,0.182882621884346,0.0548496060073376
2017-04-14,0.150979191064835,0.059895932674408
2017-04-15,0.110201708972454,0.0472494699060917
2017-04-16,0.10794910043478,0.0596238635480404
2017-04-17,0.167176336050034,0.149090796709061
2017-04-18,0.151123404502869,0.130354598164558
2017-04-19,0.164824947714806,0.170268148183823
2017-04-20,0.174501329660416,0.183283790946007
2017-04-21,0.202704519033432,0.209063693881035
2017-04-22,0.176968619227409,0.179004922509193
2017-04-23,0.132824584841728,0.144868463277817
2017-04-24,0.126539006829262,0.125695541501045
2017-04-25,0.121389046311378,0.119491457939148
2017-04-26,0.215822786092758,0.220758482813835
2017-04-27,0.173750549554825,0.162826701998711
2017-04-28,0.145318806171417,0.116979204118252
2017-04-29,0.132429644465446,0.098762221634388
2017-04-30,0.149412363767624,0.110052965581417
2017-05-01,0.164047852158546,0.106560401618481
2017-05-02,0.195968046784401,0.129004463553429
2017-05-03,0.169287964701653,0.119834378361702
2017-05-04,0.196079209446907,0.0801749303936958
2017-05-05,0.172589913010597,0.080577477812767
2017-05-06,0.183252736926079,0.0598444007337093
2017-05-07,0.193718060851097,0.0598107948899269
2017-05-08,0.219149678945541,0.210515782237053
2017-05-09,0.176177889108658,0.203132182359695
2017-05-10,0.17538158595562,0.222705006599426
2017-05-11,0.248519271612167,0.210833966732025
2017-05-12,0.189692705869675,0.195551961660385
2017-05-13,0.189920291304588,0.178869396448135
2017-05-14,0.176508769392967,0.140551716089249
2017-05-15,0.214631110429764,0.266701251268387
2017-05-16,0.178025454282761,0.199140042066574
2017-05-17,0.176589399576187,0.24067297577858
2017-05-18,0.21066477894783,0.226539015769958
2017-05-19,0.215372785925865,0.265810817480087
2017-05-20,0.203755334019661,0.274622291326523
2017-05-21,0.234882459044456,0.274930685758591
2017-05-22,0.226595163345337,0.278469830751419
2017-05-23,0.245346516370773,0.280542016029358
2017-05-24,0.211456224322319,0.251777201890945
2017-05-25,0.264097541570663,0.285193592309952
2017-05-26,0.240482926368713,0.264192849397659
2017-05-27,0.299538552761078,0.300141185522079
2017-05-28,0.298339933156967,0.308657616376877
2017-05-29,0.256922215223312,0.256759375333786
2017-05-30,0.24164292216301,0.254471987485886
2017-05-31,0.209301456809044,0.227803751826286
2017-06-01,0.216485559940338,0.220957279205322
2017-06-02,0.201400905847549,0.1722062677145
2017-06-03,0.27057734131813,0.251133888959885
2017-06-04,0.260324686765671,0.231187283992767
2017-06-05,0.19213929772377,0.178230985999107
2017-06-06,0.212093934416771,0.188438966870308
2017-06-07,0.253977239131927,0.187949851155281
2017-06-08,0.242834255099297,0.156765133142471
2017-06-09,0.23758690059185,0.181841284036636
2017-06-10,0.175272151827812,0.140886053442955
2017-06-11,0.230336412787437,0.18048332631588
2017-06-12,0.267605930566788,0.214577734470367
2017-06-13,0.272756576538086,0.186281248927116
2017-06-14,0.245163068175316,0.189757913351059
2017-06-15,0.225122720003128,0.129062876105309
2017-06-16,0.189180880784988,0.135763064026833
2017-06-17,0.225431025028229,0.16904903948307
2017-06-18,0.177275702357292,0.153954386711121
2017-06-19,0.201803609728813,0.165070071816444
2017-06-20,0.248873338103294,0.187420219182968
2017-06-21,0.254805743694305,0.138513639569283
2017-06-22,0.225187167525291,0.146342948079109
2017-06-23,0.213000476360321,0.138718381524086
2017-06-24,0.191140428185463,0.138197049498558
2017-06-25,0.268109709024429,0.182753637433052
2017-06-26,0.237330660223961,0.158253237605095
2017-06-27,0.257357329130173,0.170673832297325
2017-06-28,0.264202505350113,0.170893356204033
2017-06-29,0.23339432477951,0.147584438323975
2017-06-30,0.215424925088882,0.149120941758156
2017-07-01,0.209505021572113,0.139312848448753
2017-07-02,0.237635180354118,0.147680893540382
2017-07-03,0.244607597589493,0.156044736504555
2017-07-04,0.244123265147209,0.130793422460556
2017-07-05,0.229737743735313,0.146000817418098
2017-07-06,0.209038019180298,0.143415942788124
2017-07-07,0.201868206262589,0.154284849762917
2017-07-08,0.215942203998566,0.165307581424713
2017-07-09,0.241024851799011,0.147708669304848
2017-07-10,0.213536307215691,0.114230394363403
2017-07-11,0.207209810614586,0.123304717242718
2017-07-12,0.210778996348381,0.106025189161301
2017-07-13,0.217057585716248,0.148151531815529
2017-07-14,0.266006022691727,0.21671162545681
2017-07-15,0.272654563188553,0.176375195384026
2017-07-16,0.25892037153244,0.179057940840721
2017-07-17,0.247947096824646,0.150520771741867
2017-07-18,0.242446690797806,0.136936008930206
2017-07-19,0.236110180616379,0.143541559576988
2017-07-20,0.287105917930603,0.206108883023262
2017-07-21,0.24767878651619,0.181889906525612
2017-07-22,0.226545035839081,0.164014846086502
2017-07-23,0.224350497126579,0.133773788809776
2017-07-24,0.213155657052994,0.13372378051281
2017-07-25,0.204393550753593,0.116201922297478
2017-07-26,0.188814729452133,0.102034576237202
2017-07-27,0.191576883196831,0.111319065093994
2017-07-28,0.24752651154995,0.130102947354317
2017-07-29,0.228381514549255,0.142596498131752
2017-07-30,0.212257131934166,0.149351075291634
2017-07-31,0.224267303943634,0.205735936760902
2017-08-01,0.289180934429169,0.255530685186386
2017-08-02,0.288955509662628,0.225107222795486
2017-08-03,0.250629544258118,0.179833099246025
2017-08-04,0.23673602938652,0.170346409082413
2017-08-05,0.272891283035278,0.157859459519386
2017-08-06,0.248766452074051,0.151571109890938
2017-08-07,0.236025184392929,0.200433626770973
2017-08-08,0.22128501534462,0.209152668714523
2017-08-09,0.255681216716766,0.211890459060669
2017-08-10,0.304071992635727,0.291011273860931
2017-08-11,0.302932649850845,0.272740930318832
2017-08-12,0.276300519704819,0.244233667850494
2017-08-13,0.3069848716259,0.288863867521286
2017-08-14,0.289142578840256,0.253345459699631
2017-08-15,0.331579059362411,0.302286446094513
2017-08-16,0.34450751543045,0.329983860254288
2017-08-17,0.308191418647766,0.292381584644318
2017-08-18,0.310982435941696,0.298698961734772
2017-08-19,0.328504890203476,0.291307598352432
2017-08-20,0.311252921819687,0.274498492479324
2017-08-21,0.329915106296539,0.317897766828537
2017-08-22,0.33726778626442,0.281862050294876
2017-08-23,0.313528776168823,0.257986217737198
2017-08-24,0.332283705472946,0.308547854423523
2017-08-25,0.327077180147171,0.302794307470322
2017-08-26,0.311108022928238,0.268128782510757
2017-08-27,0.337667554616928,0.295289188623428
2017-08-28,0.343883693218231,0.29968523979187
2017-08-29,0.344890385866165,0.30908465385437
2017-08-30,0.350522190332413,0.287916392087936
2017-08-31,0.336650341749191,0.26957443356514
2017-09-01,0.285479992628098,0.264457762241364
2017-09-02,0.319157332181931,0.325903236865997
2017-09-03,0.364377319812775,0.353430062532425
2017-09-04,0.351800590753555,0.300772100687027
2017-09-05,0.363742738962173,0.295235127210617
2017-09-06,0.373126357793808,0.33826345205307
2017-09-07,0.346621334552765,0.302302867174149
2017-09-08,0.367191106081009,0.316035538911819
2017-09-09,0.385095536708832,0.333845764398575
2017-09-10,0.37460857629776,0.338349491357803
