Date,Corrected_SM
2016-08-26,0.0940559995910659
2016-08-27,0.32805952388632487
2016-08-28,0.27506787947604566
2016-08-29,0.20234656361355713
2016-08-30,0.28192069610139564
2016-08-31,0.5983819480107874
2016-09-01,0.2600613035431581
2016-09-02,0.2263930133373475
2016-09-03,0.1886264814305766
2016-09-04,0.18259646227596169
2016-09-05,0.18460513351670862
2016-09-06,0.14176700659489874
2016-09-07,0.14733685412027747
2016-09-08,0.09616628271781928
2016-09-09,0.10594699310696198
2016-09-10,0.11412195082031366
2016-09-11,0.09644591334356756
2016-09-12,0.6234716586109808
2016-09-13,0.16813220431637982
2016-09-14,0.23704489290827474
2016-09-15,0.2464628760296233
2016-09-16,0.17484042667197597
2016-09-17,0.18260556048449111
2016-09-18,0.18242463788234092
2016-09-19,0.13970836898523878
2016-09-20,0.1465560478822012
2016-09-21,0.15616579862143373
2016-09-22,0.11200904076324153
2016-09-23,0.12704908258480982
2016-09-24,0.614754583086337
2016-09-25,0.10204352265315451
2016-09-26,0.1201651563933012
2016-09-27,0.16570062776400166
2016-09-28,0.18339336836138603
2016-09-29,0.2236882835288641
2016-09-30,0.19765916145105808
2016-10-01,0.1849014238353636
2016-10-02,0.0999915018886142
2016-10-03,0.10283440438911075
2016-10-04,0.12293120586943994
2016-10-05,0.10407414988019596
2016-10-06,0.4089961234518844
2016-10-07,0.07879679915205764
2016-10-08,0.048297913105598236
2016-10-09,0.0557766487937577
2016-10-10,0.039450143948057126
2016-10-11,0.050965059809932683
2016-10-12,0.06996933895543993
2016-10-13,0.34131967743667563
2016-10-14,0.21565473248712239
2016-10-15,0.17498398537166995
2016-10-16,0.1875895054367885
2016-10-17,0.1558423029377819
2016-10-18,0.495069229487473
2016-10-19,0.11971685364254885
2016-10-20,0.11394707649186264
2016-10-21,0.06819104520814204
2016-10-22,0.07910032563000588
2016-10-23,0.08285649802401462
2016-10-24,0.06000729098561677
2016-10-25,0.07016847152379191
2016-10-26,0.059994498609583204
2016-10-27,0.06091018629490798
2016-10-28,0.06794728030061618
2016-10-29,0.05576355863327653
2016-10-30,0.5008274318108548
2016-10-31,0.13731387907039247
2016-11-01,0.11933815510553311
2016-11-02,0.12495460215898985
2016-11-03,0.19420406058486053
2016-11-04,0.14714249866291257
2016-11-05,0.13831477422636274
2016-11-06,0.09756227215734474
2016-11-07,0.1005608322070076
2016-11-08,0.102584789600308
2016-11-09,0.06454356595491974
2016-11-10,0.07562646326844799
2016-11-11,0.2903119965296177
2016-11-12,0.04062044198294819
2016-11-13,0.04680989448185625
2016-11-14,0.041419857840289065
2016-11-15,0.04753917512671164
2016-11-16,0.05185053018306154
2016-11-17,0.045746075779983464
2016-11-18,0.05039842195288145
2016-11-19,0.04941413416170063
2016-11-20,0.04933918576680076
2016-11-21,0.052341569937789933
2016-11-22,0.041492362938599064
2016-11-23,0.4239590747615708
2016-11-24,0.0634699624563554
2016-11-25,0.06808961546685596
2016-11-26,0.06743152001248864
2016-11-27,0.07156008309930505
2016-11-28,0.07839858252598632
2016-11-29,0.07769642123535532
2016-11-30,0.0974891383885292
2016-12-01,0.09884144519922411
2016-12-02,0.15796736722074758
2016-12-03,0.187854261296292
2016-12-04,0.1555734245040365
2016-12-05,0.3868018894164063
2016-12-06,0.09463550854921367
2016-12-07,0.08450659057871898
2016-12-08,0.06764061985653504
2016-12-09,0.06732633236270574
2016-12-10,0.06335264673961319
2016-12-11,0.06726658100817094
2016-12-12,0.0656049070430836
2016-12-13,0.2761286413260551
2016-12-14,0.19533893263428775
2016-12-15,0.14838252731168194
2016-12-16,0.1740637437775517
2016-12-17,0.3235783066680213
2016-12-18,0.09233137342768223
2016-12-19,0.10340790299916859
2016-12-20,0.08666361489062085
2016-12-21,0.07730934834091707
2016-12-22,0.0743290361042506
2016-12-23,0.06670386648301858
2016-12-24,0.05556605691924065
2016-12-25,0.053501488983152615
2016-12-26,0.053223632425431676
2016-12-27,0.04865044734275676
2016-12-28,0.04911731854507932
2016-12-29,0.3399124561917211
2016-12-30,0.07397938335551357
2016-12-31,0.07215897800735088
2017-01-01,0.061357861206548424
2017-01-02,0.0631984891176242
2017-01-03,0.06602400996695752
2017-01-04,0.06793224451288746
2017-01-05,0.06853531734643797
2017-01-06,0.0641102930595801
2017-01-07,0.05621848581362603
2017-01-08,0.05922953033549563
2017-01-09,0.058369805649396866
2017-01-10,0.5901028550502527
2017-01-11,0.11151117465198442
2017-01-12,0.0972388014617141
2017-01-13,0.1040005617781235
2017-01-14,0.1006015274005427
2017-01-15,0.11285068770184893
2017-01-16,0.11855756823562451
2017-01-17,0.10862778744403083
2017-01-18,0.10899880717929517
2017-01-19,0.10773986218154355
2017-01-20,0.10268303144504824
2017-01-21,0.10719648612957124
2017-01-22,0.4583363731317855
2017-01-23,0.11831138654779737
2017-01-24,0.11172242887486965
2017-01-25,0.09244210624181642
2017-01-26,0.10957643723964136
2017-01-27,0.1378127077712217
2017-01-28,0.14684433354233195
2017-01-29,0.1328781516567376
2017-01-30,0.1142991374371109
2017-01-31,0.08470986910359533
2017-02-01,0.08141606398869101
2017-02-02,0.059617950395159644
2017-02-03,0.713252303749625
2017-02-04,0.11305883703238684
2017-02-05,0.10493524290184725
2017-02-06,0.10910165350835822
2017-02-07,0.093762324413612
2017-02-08,0.09043922649268489
2017-02-09,0.09893839174557718
2017-02-10,0.09675483617519016
2017-02-11,0.10543115081230928
2017-02-12,0.10639678314816244
2017-02-13,0.09107774299157537
2017-02-14,0.09852749963073165
2017-02-15,0.10230853176629201
2017-02-16,0.09617095341386248
2017-02-17,0.10058598019804908
2017-02-18,0.09351032198400785
2017-02-19,0.09609062211568443
2017-02-20,0.10195798934874896
2017-02-21,0.10304286893905379
2017-02-22,0.10671863127170918
2017-02-23,0.09153820419788346
2017-02-24,0.08436726014182784
2017-02-25,0.09207971955177245
2017-02-26,0.08464806741112083
2017-02-27,0.2103463309034941
2017-02-28,0.029579965254196358
2017-03-01,0.022913612434969467
2017-03-02,0.02505944402950084
2017-03-03,0.03221237734601065
2017-03-04,0.027699140950021465
2017-03-05,0.03149191467262707
2017-03-06,0.034510173345902215
2017-03-07,0.041131225246605146
2017-03-08,0.11084834501919431
2017-03-09,0.06961420587573046
2017-03-10,0.06829172624684295
2017-03-11,0.4195636950134259
2017-03-12,0.06350400985934969
2017-03-13,0.06589963219196464
2017-03-14,0.11285770593068477
2017-03-15,0.11910265262542133
2017-03-16,0.12178367334691144
2017-03-17,0.08754620569296136
2017-03-18,0.19102912637879935
2017-03-19,0.15246076094892785
2017-03-20,0.11467834612157411
2017-03-21,0.12123342559493624
2017-03-22,0.0985286800156918
2017-03-23,0.2118308976423172
2017-03-24,0.0408916049611305
2017-03-25,0.017376028744128885
2017-03-26,0.019102782591930077
2017-03-27,0.018377841019822608
2017-03-28,0.013645910240764112
2017-03-29,0.016195580685821546
2017-03-30,0.015590961819857833
2017-03-31,0.018276756076930887
2017-04-01,0.02034512132980694
2017-04-02,0.012368824020535824
2017-04-03,0.01571417605784422
2017-04-04,0.2214675948988537
2017-04-05,0.019235692078835014
2017-04-06,0.042047995490419515
2017-04-07,0.13623205222275048
2017-04-08,0.08540262866560716
2017-04-09,0.06672891551896772
2017-04-10,0.047211882074832866
2017-04-11,0.044325302568458444
2017-04-12,0.029559293160741348
2017-04-13,0.02250192172552655
2017-04-14,0.025126155271108976
2017-04-15,0.018725799552041174
2017-04-16,0.3643972762651081
2017-04-17,0.12402405763751763
2017-04-18,0.10396150554152053
2017-04-19,0.14824982301993192
2017-04-20,0.1639547298258833
2017-04-21,0.19689434667432806
2017-04-22,0.15872325210274563
2017-04-23,0.11939049916794404
2017-04-24,0.0991724111165393
2017-04-25,0.09291869401861605
2017-04-26,0.21264033293434637
2017-04-27,0.13954985806183762
2017-04-28,0.1623535616949987
2017-04-29,0.026091210285823264
2017-04-30,0.0313514968703575
2017-05-01,0.029674414184157123
2017-05-02,0.0412313579114685
2017-05-03,0.03628637623306672
2017-05-04,0.01844938990269975
2017-05-05,0.018601472877586386
2017-05-06,0.011541064239374536
2017-05-07,0.01153089927896042
2017-05-08,0.09873414628675749
2017-05-09,0.09252215091872315
2017-05-10,0.4891439560931545
2017-05-11,0.18443210948870287
2017-05-12,0.1655864411271072
2017-05-13,0.1459909853792896
2017-05-14,0.10484549268648692
2017-05-15,0.2606127434415073
2017-05-16,0.16993433385934759
2017-05-17,0.2236970799055353
2017-05-18,0.2046914398187466
2017-05-19,0.25930882343322914
2017-05-20,0.27233996300472096
2017-05-21,0.2728011972595593
2017-05-22,0.47975185736523
2017-05-23,0.24775107315054626
2017-05-24,0.20907424994861945
2017-05-25,0.2542904243206383
2017-05-26,0.22539613641767045
2017-05-27,0.2758412370934962
2017-05-28,0.2884861296215841
2017-05-29,0.21555604632553046
2017-05-30,0.2125688621286579
2017-05-31,0.17915715472532523
2017-06-01,0.17100001007319157
2017-06-02,0.11788406758630615
2017-06-03,0.5032536900681452
2017-06-04,0.20479354712090683
2017-06-05,0.14058370182437002
2017-06-06,0.15216113079232538
2017-06-07,0.15159768515819277
2017-06-08,0.11748427687127351
2017-06-09,0.1446346801484716
2017-06-10,0.10148367534632277
2017-06-11,0.14310536140686597
2017-06-12,0.18354786060609812
2017-06-13,0.14968210782522587
2017-06-14,0.15368488577190678
2017-06-15,0.7335281779541394
2017-06-16,0.1841944405676124
2017-06-17,0.2396681045598648
2017-06-18,0.21400840506226723
2017-06-19,0.2328231130885229
2017-06-20,0.27202449163455916
2017-06-21,0.18862454666719675
2017-06-22,0.20138633544214626
2017-06-23,0.1889554152499737
2017-06-24,0.18811323098949922
2017-06-25,0.2636882192215522
2017-06-26,0.22123104475263863
2017-06-27,0.5183334875074226
2017-06-28,0.16242299086102502
2017-06-29,0.13396428641091043
2017-06-30,0.1357789439002347
2017-07-01,0.12434398329133352
2017-07-02,0.13407794838330248
2017-07-03,0.14406352107062195
2017-07-04,0.11469762367534199
2017-07-05,0.13210303807936571
2017-07-06,0.12908475356569996
2017-07-07,0.1419410944910436
2017-07-08,0.15542166707281488
2017-07-09,0.6554593984353101
2017-07-10,0.13022310436767906
2017-07-11,0.14261866751378893
2017-07-12,0.11927462623105743
2017-07-13,0.17810431351150136
2017-07-14,0.28775786077628784
2017-07-15,0.22115803344428386
2017-07-16,0.22540239083079552
2017-07-17,0.18160619246192544
2017-07-18,0.16180635174643432
2017-07-19,0.17134946795779513
2017-07-20,0.2696737566017746
2017-07-21,0.4511676172805292
2017-07-22,0.13025474501577786
2017-07-23,0.09882361408149055
2017-07-24,0.09877441423636277
2017-07-25,0.08210014289685727
2017-07-26,0.06944098128395504
2017-07-27,0.0776539977491471
2017-07-28,0.09523647820854503
2017-07-29,0.10764717117959373
2017-07-30,0.11459524716390032
2017-07-31,0.1791205480534103
2017-08-01,0.2457949735334848
2017-08-02,0.4215077235546883
2017-08-03,0.12400990383560535
2017-08-04,0.11450609649433437
2017-08-05,0.10249952309216283
2017-08-06,0.09666948562575178
2017-08-07,0.14578363093852306
2017-08-08,0.1554677716678067
2017-08-09,0.1585660944813119
2017-08-10,0.2599770395686001
2017-08-11,0.23452182733011848
2017-08-12,0.19724811718019655
2017-08-13,0.2569217009204331
2017-08-14,0.4127446879756126
2017-08-15,0.25579628769152307
2017-08-16,0.2959857616019
2017-08-17,0.24210678558111987
2017-08-18,0.25079648906240287
2017-08-19,0.24064404136295844
2017-08-20,0.2183013875183011
2017-08-21,0.27810278682714573
2017-08-22,0.22796154374659314
2017-08-23,0.19736174232482037
2017-08-24,0.2646357044430673
2017-08-25,0.2565078951087801
2017-08-26,0.8487454874001603
2017-08-27,0.4740609239036852
2017-08-28,0.4835330659940388
2017-08-29,0.504023586277202
2017-08-30,0.4583338444209126
2017-08-31,0.4200726813580555
2017-09-01,0.4096193485849691
2017-09-02,0.5414959337012293
2017-09-03,0.6050639425729352
2017-09-04,0.4858858402131343
2017-09-05,0.473944879086769
2017-09-06,0.5696959254501504
2017-09-07,0.5389886888977038
2017-09-08,0.32016314330017764
2017-09-09,0.3491039214823032
2017-09-10,0.35660646077466324
2017-09-11,0.3310169856724857
2017-09-12,0.32282265250036113
2017-09-13,0.2656184377502416
2017-09-14,0.24395685632516353
2017-09-15,0.32962002365313814
2017-09-16,0.2821053590616785
2017-09-17,0.3123613287188009
2017-09-18,0.30847649416162687
2017-09-19,0.402606898297268
2017-09-20,0.18202835570029632
2017-09-21,0.1709473681521597
2017-09-22,0.11867962910004622
2017-09-23,0.13500186243294995
2017-09-24,0.14393319877271768
2017-09-25,0.3156149711610007
2017-09-26,0.2644019487460759
2017-09-27,0.29836232029292953
2017-09-28,0.3092139238124638
2017-09-29,0.2951871776288259
2017-09-30,0.2552329884092245
2017-10-01,0.5626152680545687
2017-10-02,0.33306920031804904
2017-10-03,0.30502401830846676
2017-10-04,0.34495281236023845
2017-10-05,0.39265060181339295
2017-10-06,0.39462684051136304
2017-10-07,0.36520588873262844
2017-10-08,0.37912595512359193
2017-10-09,0.39413375784901145
2017-10-10,0.39354586480216625
2017-10-11,0.41722701807320395
2017-10-12,0.37541901033738617
2017-10-13,0.695106336139895
2017-10-14,0.42549912538982276
2017-10-15,0.47799133760372753
2017-10-16,0.44825961412766463
2017-10-17,0.454928776976043
2017-10-18,0.4421937061952309
2017-10-19,0.4012581855176548
2017-10-20,0.3868425303465383
2017-10-21,0.35082622896629007
2017-10-22,0.31759951348261994
2017-10-23,0.33325094697718477
2017-10-24,0.23215324142136406
2017-10-25,0.5838588815251531
2017-10-26,0.2945018613795413
2017-10-27,0.22209525221320126
2017-10-28,0.28588749717743006
2017-10-29,0.23863565170517176
2017-10-30,0.1954079095715312
2017-10-31,0.24059504487588854
2017-11-01,0.15466916615147128
2017-11-02,0.24544638723193063
2017-11-03,0.3042689517432643
2017-11-04,0.2070713126779725
2017-11-05,0.37527195002541847
2017-11-06,0.6297356296250217
2017-11-07,0.3372560243388459
2017-11-08,0.3549927127641074
2017-11-09,0.2876638195723378
2017-11-10,0.27649551105634906
2017-11-11,0.29083329176611294
2017-11-12,0.21796098840083364
2017-11-13,0.23822034856727697
2017-11-14,0.19491062064876258
2017-11-15,0.18925050217161501
2017-11-16,0.21372541278506552
2017-11-17,0.20246787802806235
2017-11-18,0.4881774836675519
2017-11-19,0.21139411826250676
2017-11-20,0.16397767626748155
2017-11-21,0.17986183946177312
2017-11-22,0.14996839285506397
2017-11-23,0.14304912404574552
2017-11-24,0.1604300099394126
2017-11-25,0.15750683788593622
2017-11-26,0.1775116799144424
2017-11-27,0.18985432317790601
2017-11-28,0.15153239634285054
2017-11-29,0.1657258220974719
2017-11-30,0.632067453179117
2017-12-01,0.3435379023263677
2017-12-02,0.394465986981335
2017-12-03,0.36827618817687485
2017-12-04,0.33795418409333444
2017-12-05,0.3110457777763946
2017-12-06,0.30468917956104663
2017-12-07,0.2882973593960699
2017-12-08,0.2778237540919141
2017-12-09,0.25900117442535747
2017-12-10,0.254533351108627
2017-12-11,0.2168750619924402
2017-12-12,0.5692767196026172
2017-12-13,0.21253959590540872
2017-12-14,0.18830035155190133
2017-12-15,0.20284279943605704
2017-12-16,0.19118163838872346
2017-12-17,0.17341841516906265
2017-12-18,0.18126508874823244
2017-12-19,0.18065280772090472
2017-12-20,0.18689588969057414
2017-12-21,0.18647718368105168
2017-12-22,0.18452860913726254
2017-12-23,0.18534790870636025
2017-12-24,0.4928143884754926
2017-12-25,0.1508167465695713
2017-12-26,0.15625513098077973
2017-12-27,0.14348061125842598
2017-12-28,0.14651684300197426
2017-12-29,0.1476681059416098
2017-12-30,0.14123089028278685
2017-12-31,0.14162443023181073
2018-01-01,0.13451207946772742
2018-01-02,0.1373870947049958
2018-01-03,0.13707278290275987
2018-01-04,0.1322068653912492
2018-01-05,0.4866410484602321
2018-01-06,0.13861958581760966
2018-01-07,0.13375186208321466
2018-01-08,0.1342673515387788
2018-01-09,0.1248271223466946
2018-01-10,0.13071309217677887
2018-01-11,0.13756399067412176
2018-01-12,0.13963062828173378
2018-01-13,0.13665329312869195
2018-01-14,0.12837571872401368
2018-01-15,0.12935421175047793
2018-01-16,0.12423512369599869
2018-01-17,0.5940737279452629
2018-01-18,0.16900513705889306
2018-01-19,0.15963391730188353
2018-01-20,0.14206845348803132
2018-01-21,0.13894180213238366
2018-01-22,0.13402396295878638
2018-01-23,0.13687379845892428
2018-01-24,0.13780807891133887
2018-01-25,0.13921814596382845
2018-01-26,0.15698541021262485
2018-01-27,0.1476642188542912
2018-01-28,0.13793382053988554
2018-01-29,0.4060626368293921
2018-01-30,0.09181813849517519
2018-01-31,0.09774378872639963
2018-02-01,0.09123050770995905
2018-02-02,0.08993069512342902
2018-02-03,0.0904852535054959
2018-02-04,0.08490764386237282
2018-02-05,0.08537143525247726
2018-02-06,0.08334525855299815
2018-02-07,0.08183241446082094
2018-02-08,0.1296399923256496
2018-02-09,0.11893642743983707
2018-02-10,0.6155101522293545
2018-02-11,0.19997454042246088
2018-02-12,0.17513744214337196
2018-02-13,0.16456659065039034
2018-02-14,0.15595425814696212
2018-02-15,0.14347643011047323
2018-02-16,0.13102299003022197
2018-02-17,0.12110548166357661
2018-02-18,0.12245625935543303
2018-02-19,0.1326851724765172
2018-02-20,0.12036373757426456
2018-02-21,0.10972740016576245
2018-02-22,0.3267109174220007
2018-02-23,0.0606717899558357
2018-02-24,0.052328196667243636
2018-02-25,0.052676482680211974
2018-02-26,0.05468937525979076
2018-02-27,0.05604754184648053
2018-02-28,0.05500578563419159
2018-03-01,0.05212990881559742
2018-03-02,0.05045513252100036
2018-03-03,0.050193582170130445
2018-03-04,0.054643316822534004
2018-03-05,0.05445974631792359
2018-03-06,0.6842024396384337
2018-03-07,0.12548232993201955
2018-03-08,0.11945650541315864
2018-03-09,0.11452194604393519
2018-03-10,0.1101330597043881
2018-03-11,0.10975097751632933
2018-03-12,0.10920513673196562
2018-03-13,0.11132512200771787
2018-03-14,0.15735667919255353
2018-03-15,0.172790322444405
2018-03-16,0.18887193789457035
2018-03-17,0.37587351604575264
2018-03-18,0.6164655991090066
2018-03-19,0.20611428218833105
2018-03-20,0.19926357041963688
2018-03-21,0.15734328689059152
2018-03-22,0.14679780192961067
2018-03-23,0.12903279823038927
2018-03-24,0.11680280599638172
2018-03-25,0.1036452447846748
2018-03-26,0.09977025016101285
2018-03-27,0.09452467768461871
2018-03-28,0.08478157606864373
2018-03-29,0.08562436778804372
2018-03-30,0.2504010797639701
2018-03-31,0.13035690433153949
2018-04-01,0.11073840623134747
2018-04-02,0.11222488685920154
2018-04-03,0.09469185663038712
2018-04-04,0.07452541473741237
2018-04-05,0.053394615550975084
2018-04-06,0.04774744481529406
2018-04-07,0.034341665677319465
2018-04-08,0.033986491292705596
2018-04-09,0.03455597286345057
2018-04-10,0.029798463288896272
2018-04-11,0.2477341506227586
2018-04-12,0.038411731157403754
2018-04-13,0.0494528821877308
2018-04-14,0.04756125651894427
2018-04-15,0.04186295933816221
2018-04-16,0.03774808263910963
2018-04-17,0.09895306673783087
2018-04-18,0.07855365577681375
2018-04-19,0.06738079559670822
2018-04-20,0.07117981861371166
2018-04-21,0.12144747614394213
2018-04-22,0.09378856375404945
2018-04-23,0.676934583682718
2018-04-24,0.18072003656330304
2018-04-25,0.17776038861632973
2018-04-26,0.16260807441268357
2018-04-27,0.2478003399172104
2018-04-28,0.18008173638401084
2018-04-29,0.1481738160901969
2018-04-30,0.13126373311448225
2018-05-01,0.3028413807051083
2018-05-02,0.316147111981999
2018-05-03,0.25119601086984145
2018-05-04,0.38718628218616
2018-05-05,0.420842257226192
2018-05-06,0.12240090892453703
2018-05-07,0.1320341043874246
2018-05-08,0.11036790156411115
2018-05-09,0.22058228752589107
2018-05-10,0.1923916848725012
2018-05-11,0.1577264186567154
2018-05-12,0.16098261181310414
2018-05-13,0.21270509731358156
2018-05-14,0.19617709222767576
2018-05-15,0.22733353592844602
2018-05-16,0.16650365184762722
2018-05-17,0.5828337523874562
2018-05-18,0.15529631050248305
2018-05-19,0.1476175901576573
2018-05-20,0.29568090400485597
2018-05-21,0.2874539138040838
2018-05-22,0.31372018018941983
2018-05-23,0.22121284641592123
2018-05-24,0.2631977448905583
2018-05-25,0.3313943247862325
2018-05-26,0.35556903984801574
2018-05-27,0.3115128421515122
2018-05-28,0.2914508788039403
2018-05-29,0.909898695245348
2018-05-30,0.3920705127892699
2018-05-31,0.3148702520108837
2018-06-01,0.3215178690402723
2018-06-02,0.459766653161897
2018-06-03,0.44369534303041613
2018-06-04,0.4636599178518944
2018-06-05,0.4508382829082764
2018-06-06,0.43186181626968284
2018-06-07,0.400787420183251
2018-06-08,0.4019058514379035
2018-06-09,0.38939215543506694
2018-06-10,0.516757277861327
2018-06-11,0.21881378600757584
2018-06-12,0.2172751629384501
2018-06-13,0.1801503341803207
2018-06-14,0.1969144372679957
2018-06-15,0.2538789196844952
2018-06-16,0.19845769214403275
2018-06-17,0.1908009797077292
2018-06-18,0.13949813041055883
2018-06-19,0.09563897290398692
2018-06-20,0.11391369746050647
2018-06-21,0.10013047364694264
2018-06-22,0.50361292342472
2018-06-23,0.16681982176623597
2018-06-24,0.1290288116632786
2018-06-25,0.14369972574195564
2018-06-26,0.11122250566755881
2018-06-27,0.14572931499259123
2018-06-28,0.1747036443629717
2018-06-29,0.16550833086209757
2018-06-30,0.1867773083790906
2018-07-01,0.25077663060439065
2018-07-02,0.24109507073014755
